EC Number,Galaxy107-[Prokka on data 96_ tbl].txt,Galaxy108-[Prokka on data 97_ tbl].txt,Galaxy126-[Prokka on data 115_ tbl].txt,Galaxy131-[Prokka on data 120_ tbl].txt,Galaxy146-[Prokka on data 135_ tbl].txt,Galaxy157-[Prokka on data 146_ tbl].txt,Galaxy172-[Prokka on data 161_ tbl].txt,Galaxy177-[Prokka on data 166_ tbl].txt,Galaxy18-[Prokka on data 7_ tbl].txt,Galaxy197-[Prokka on data 186_ tbl].txt,Galaxy198-[Prokka on data 187_ tbl].txt,Galaxy201-[Prokka on data 190_ tbl].txt,Galaxy24-[Prokka on data 13_ tbl].txt,Galaxy241-[Prokka on data 230_ tbl].txt,Galaxy261-[Prokka on data 254_ tbl].txt,Galaxy28-[Prokka on data 17_ tbl].txt,Galaxy281-[Prokka on data 270_ tbl].txt,Galaxy289-[Prokka on data 278_ tbl].txt,Galaxy301-[Prokka on data 290_ tbl].txt,Galaxy309-[Prokka on data 298_ tbl].txt,Galaxy321-[Prokka on data 310_ tbl].txt,Galaxy345-[Prokka on data 334_ tbl].txt,Galaxy361-[Prokka on data 350_ tbl].txt,Galaxy393-[Prokka on data 382_ tbl].txt,Galaxy405-[Prokka on data 394_ tbl].txt,Galaxy417-[Prokka on data 406_ tbl].txt,Galaxy425-[Prokka on data 414_ tbl].txt,Galaxy44-[Prokka on data 33_ tbl].txt,Galaxy445-[Prokka on data 434_ tbl].txt,Galaxy465-[Prokka on data 454_ tbl].txt,Galaxy485-[Prokka on data 474_ tbl].txt,Galaxy505-[Prokka on data 494_ tbl].txt,Galaxy525-[Prokka on data 514_ tbl].txt,Galaxy53-[Prokka on data 42_ tbl].txt,Galaxy545-[Prokka on data 534_ tbl].txt,Galaxy565-[Prokka on data 554_ tbl].txt,Galaxy585-[Prokka on data 574_ tbl].txt,Galaxy605-[Prokka on data 594_ tbl].txt,Galaxy62-[Prokka on data 51_ tbl].txt,Galaxy645-[Prokka on data 634_ tbl].txt,Galaxy669-[Prokka on data 658_ tbl].txt,Galaxy73-[Prokka on data 62_ tbl].txt,Galaxy86-[Prokka on data 75_ tbl].txt,Galaxy87-[Prokka on data 76_ tbl].txt
2.7.1.49,1.52108,4.752861,1.4659110000000002,0.945205,1.854222,0.855932,0.0,0.927481,0.0,0.0,0.0,0.0,0.87415,0.0,0.0,0.0,1.7349839999999999,0.931741,1.642934,3.9867740000000005,1.924986,2.918098,0.884615,3.312321,2.09756,0.0,1.878358,0.980392,1.09843,0.790769,0.0,1.07143,1.730267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700193,3.6733900000000004,0.939683,0.0
4.2.1.1,2.039633,5.196165,1.896895,2.581817,2.9332640000000003,0.0,10.164174,4.303454,2.6291640000000003,0.0,0.940141,6.110294,12.051311999999998,2.692773,4.71467,4.793225,5.623992,4.462587,2.552251,9.741005000000001,2.698546,2.809911,2.859959,6.111635,2.698414,1.04068,0.844262,3.557273,2.062908,5.441548,3.553334,1.611888,3.7816330000000002,2.632666,0.0,2.575686,0.659204,0.0,3.850605,0.0,2.66919,9.462532,0.853035,1.788125
1.2.1.26,0.781768,0.0,0.782313,1.01154,0.0,0.0,1.614888,0.0,0.792208,0.804636,0.976471,0.0,1.05333,0.792254,0.872483,3.439905,0.0,0.0,0.0,5.963299,0.853211,1.15445,0.0,2.4280489999999997,2.7559180000000003,1.02414,1.7886769999999999,1.7764259999999998,2.897662,0.830619,0.0,1.8972829999999998,2.294234,0.0,1.8522370000000001,0.790541,0.0,0.0,0.881757,0.0,2.433137,2.023949,0.715068,0.0
2.3.1.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910494,0.0,0.0,0.0,0.0,0.0,0.0,0.883234,0.0
6.2.1.20,0.0,0.0,0.0,0.0,1.04797,0.0,0.862974,0.0,0.880466,0.0,0.0,0.0,0.818182,0.0,0.0,0.894737,0.0,0.913043,0.0,1.769116,1.49183,2.795816,0.0,2.513698,0.0,0.0,0.0,0.815718,0.0,1.09206,0.0,0.0,1.36628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.201576,1.785998,0.0
3.6.1.1,5.583365000000001,3.360738,1.657048,4.1295470000000005,3.095953,0.922559,4.120118,2.518474,4.274955,1.76784,0.0,3.579754,10.995830000000002,2.8182910000000003,4.424825,6.895061,6.597037,3.088144,3.665132,13.422883999999998,5.227956000000001,2.510703,4.457782,8.45408,6.0218240000000005,7.3332939999999995,7.023229,9.676034000000001,1.82511,3.4621890000000004,0.793846,3.5361569999999998,0.792208,1.8171309999999998,1.957665,2.794738,0.84472,0.0,2.285079,0.0,6.3033470000000005,6.062385,5.471825000000001,1.8602450000000001
1.1.1.313,0.0,0.0,0.0,0.821752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786822,0.0,0.0,0.0,0.0,0.816273,0.0,0.0,0.0,0.0,0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.688279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10943,0.0,0.0
1.1.1.119,1.790011,1.834148,0.0,0.0,0.583643,0.0,6.346035,0.966667,0.899023,0.817109,1.01439,3.2135860000000003,2.9247560000000004,3.377276,1.716187,9.12823,3.000035,1.827881,1.903365,2.9222639999999998,2.765098,4.833275,0.863281,2.633952,4.382099,3.396273,0.821317,1.0,2.926126,5.64524,0.859425,2.517885,7.56846,0.0,1.715238,0.0,1.512024,0.0,2.287333,0.0,0.832432,1.578038,1.737433,0.0
3.1.22.-,0.870588,7.81537,0.0,0.0,1.640406,0.652174,0.853868,0.827195,0.0,0.0,0.0,1.820535,0.0,0.0,1.862616,7.946376,3.1434879999999996,0.0,0.955224,6.096457,0.838509,3.694352,0.0,2.54332,1.01742,0.0,0.0,1.644971,1.07447,4.713191,2.227121,0.0,2.003499,0.976431,0.0,0.0,0.0,0.0,7.713982000000001,0.0,0.0,1.820996,0.0,0.0
5.3.1.6,1.4837449999999999,2.62592,1.908097,3.806202,2.14867,0.0,3.561586,3.086628,2.656559,0.0,0.920863,4.433676999999999,4.731467,0.873377,1.625391,4.711185,2.738506,2.17256,1.04743,4.351758,2.789522,3.131419,1.6098789999999998,5.393190000000001,8.528036,0.716141,2.940312,1.522058,0.826087,2.9540629999999997,2.68418,0.0,1.923677,1.722024,0.0,1.667951,0.0,0.0,0.825,0.0,0.868946,0.785714,0.0,0.0
2.7.1.15,3.5613609999999998,3.403762,0.607895,1.890074,2.78596,1.782163,3.703592,2.5415229999999998,9.840562000000002,2.35494,3.482459,1.803589,7.691612000000001,4.170072,3.0103709999999997,8.316656,10.243011000000001,5.341048000000001,0.845938,18.558753,1.828736,6.510719,3.2735250000000002,6.219836,5.726973,1.769775,2.414815,6.416872999999999,2.670808,4.695849,2.590576,1.868209,0.883191,0.0,2.526966,0.68207,1.81603,0.0,4.290484,0.0,3.734159,7.800519,3.656724,0.0
5.1.1.21,0.0,1.40845,0.0,1.909783,0.793011,0.971698,2.81685,0.0,0.0,0.0,0.857143,1.01108,0.0,0.0,0.0,0.948553,0.996403,1.867162,1.8758279999999998,0.0,0.0,1.6420379999999999,0.927445,0.0,1.07729,1.21538,0.743506,0.0,0.0,0.0,0.836991,0.922261,0.940945,0.0,0.0,0.0,0.996403,0.0,1.743946,0.0,1.7498580000000001,0.0,0.0,0.901361
7.3.2.3,0.853242,0.857627,0.0,0.0,0.0,0.0,4.409514000000001,1.0428,3.6881209999999998,0.0,0.915751,1.30636,2.08995,0.723464,0.347541,1.03448,0.95702,2.255997,3.044178,4.9049,0.0,2.072288,0.482759,0.956522,0.0,0.0,0.0,0.0,0.0,0.772189,0.890365,1.0728,0.0,0.886076,0.0,1.848413,1.886172,0.0,1.975073,0.0,0.893688,3.8085899999999997,0.895973,0.0
6.4.-.-,0.0,0.0,0.794721,0.0,0.0,0.777465,0.0,0.0,0.0,0.0,0.0,0.721374,0.0,0.0,0.960396,0.0,0.0,0.0,0.0,2.0500689999999997,0.0,1.674182,0.0,0.0,0.0,0.0,2.20805,0.814685,0.846011,0.938776,0.0,0.833856,0.0,0.0,0.0,0.833333,0.619266,0.0,0.874074,0.0,0.0,0.0,0.0,0.0
1.4.3.16,0.0,0.939683,1.692366,0.0,0.0,0.0,0.785714,0.0,0.0,0.0,1.10714,0.0,1.03328,0.0,0.0,0.0,1.11072,0.912458,0.0,0.936877,0.791798,0.851064,0.830357,0.904437,0.0,0.0,0.962848,0.874618,1.617289,0.84083,0.969595,0.0,0.0,0.960245,0.0,0.0,0.845697,0.0,0.830904,0.0,0.0,0.926357,0.95114,0.0
3.1.4.53,0.0,3.24651,0.0,0.0,1.653337,0.847134,0.0,0.832432,2.17633,0.762319,0.0,2.3920589999999997,3.490068,0.0,0.0,2.582616,2.890629,1.5414409999999998,1.8686479999999999,2.279587,0.0,2.988208,0.0,2.7127179999999997,1.832862,0.0,0.907348,2.870867,0.817337,1.673926,0.0,0.0,1.647065,0.0,0.962025,0.0,0.0,0.0,4.768157,0.0,0.0,3.001715,0.906061,0.0
2.3.1.37,0.78273,0.0,0.0,0.0,1.10801,0.0,1.905455,0.625323,0.983819,0.0,0.0,2.9805140000000003,0.0,0.99631,0.884615,1.11,0.926518,0.0,0.0,1.11309,0.0,4.2133020000000005,0.0,2.086531,0.872093,0.0,0.858586,0.0,0.0,0.0,0.86859,1.872754,3.4911519999999996,0.0,0.946667,1.05682,0.605016,0.0,1.5658910000000001,0.0,0.0,0.0,0.0,0.780731
2.7.1.4,1.672043,0.864706,0.0,1.597738,0.0,0.0,1.597833,0.0,2.552508,0.920266,0.0,0.0,0.0,0.0,0.0,0.869416,2.83225,0.0,0.983165,1.9884819999999999,0.0,1.7636500000000002,0.0,1.5799910000000001,1.869532,0.0,1.957528,0.895385,0.845902,1.8790040000000001,0.0,0.0,0.0,0.0,0.0,0.810198,0.0,0.0,1.02448,0.0,1.87491,0.826255,1.14545,0.0
1.1.1.44,0.937729,0.0,0.0,0.0,0.0,0.758865,1.15079,1.07117,0.0,0.0,0.770492,1.22756,0.906061,0.530201,0.777975,1.86756,3.358447,1.911101,0.0,1.46333,0.785714,4.672779,0.0,1.03745,0.0,0.826367,1.673905,0.878049,0.0,1.772258,0.0,0.0,2.158002,0.864516,1.01294,0.0,0.0,0.0,0.0,0.0,1.11481,3.404464,0.0,0.944637
3.5.1.118,0.0,0.0,0.836879,0.0,0.0,0.0,0.0,0.0,0.951923,0.0,0.0,0.0,0.0,0.481605,0.0,0.937063,0.0,0.0,0.795918,2.798239,0.0,0.836022,0.0,0.0,0.0,0.0,1.3822,0.963333,1.27451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926518,0.0,2.44181,0.0,0.805158,4.291856999999999,0.0,0.0
4.1.2.20,0.878788,1.54348,0.0,1.727728,0.0,0.803681,0.0,1.07605,0.993197,0.0,2.834447,3.2042010000000003,0.734127,0.0,0.0,0.836957,2.49212,0.857585,1.7911230000000002,3.5221999999999998,0.820946,3.020148,0.0,2.708578,0.713427,0.0,3.684863,1.7359179999999999,0.0,1.702475,1.843205,0.851632,2.37145,0.0,0.0,0.0,3.501794,0.0,9.471112,0.0,0.0,0.0,1.07059,0.0
1.18.1.5,0.0,1.903276,0.0,0.0,0.0,0.0,0.95122,0.0,0.0,0.0,0.0,0.0,0.881967,0.0,0.0,0.0,0.0,0.0,1.06326,0.0,0.833333,0.859838,0.0,0.0,0.911672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.557143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53435,0.0,0.0
2.1.2.13,0.0,1.0696,0.0,0.0,0.0,0.0,0.0,0.929293,0.0,1.6019290000000002,0.0,1.622122,0.962963,0.0,0.0,1.02759,0.619247,0.0,0.0,0.0,0.773006,1.7858610000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.594014,0.0,1.871458,0.0,0.0,0.756944,0.0,0.0,0.0,0.968531,0.0,0.0,0.0
1.13.11.4,0.822535,0.960265,1.589055,0.90184,0.0,0.0,0.0,0.804598,0.0,0.0,0.0,0.0,0.800623,0.786325,0.0,0.801749,3.169736,0.0,0.804428,5.222034,1.12471,0.672973,0.854103,0.992701,2.649073,0.0,1.6252170000000001,1.754603,1.00345,0.0,0.792115,0.920578,2.042236,0.0,1.722687,1.03077,1.04967,0.0,0.902597,0.0,1.25591,3.4938029999999998,0.0,0.825806
1.1.98.-,0.936508,0.0,0.0,0.899687,0.0,0.0,1.638244,0.842105,0.892256,0.0,0.0,0.0,2.49266,0.836207,2.506537,2.2986009999999997,0.820896,1.21756,0.0,1.857568,1.563027,0.791328,0.87055,0.0,0.978514,0.0,0.891304,2.760268,0.0,1.8140560000000001,0.633245,0.895131,5.448627999999999,1.8435739999999998,0.829582,2.417338,1.8521329999999998,0.0,2.735798,0.0,1.9349399999999999,13.853761,1.6712319999999998,1.342945
1.7.1.13,2.7544750000000002,5.444625,0.979021,0.0,0.0,1.721771,0.0,0.0,2.7136950000000004,1.998151,0.989051,2.565025,1.772036,0.0,2.461469,2.6251100000000003,0.0,3.765904,0.923077,2.9803629999999997,0.0,2.678008,1.972569,2.983742,0.864151,1.834861,1.839534,1.7081309999999998,0.0,2.552951,1.7869169999999999,1.5785689999999999,0.0,1.6896849999999999,0.0,1.856107,0.981982,0.0,3.6887299999999996,0.0,3.367191,5.0713099999999995,2.202855,1.805669
3.2.2.20,1.16585,2.3129910000000002,0.0,0.854396,2.957814,0.0,2.742716,1.618033,2.559695,0.699029,1.00345,3.657647,4.598679000000001,0.923358,1.93531,1.982173,2.299218,0.880282,4.170346,5.4450009999999995,0.0,0.86413,3.69083,2.69817,0.891304,1.673381,1.718083,5.609416,0.0,2.530977,0.808383,0.0,4.081991,0.0,0.0,0.0,1.569956,0.0,5.526783999999999,0.0,0.0,5.1490029999999996,0.0,0.0
5.3.1.5,0.8,0.898462,0.0,0.771429,0.0,0.0,0.561837,0.0,2.719996,0.0,0.0,1.960121,1.731881,2.2574899999999998,0.0,1.07895,2.6612299999999998,1.777861,0.929448,4.364343,0.0,1.853646,0.0,0.0,0.0,0.0,0.778607,1.9647480000000002,1.05072,1.6606239999999999,1.0722,0.0,0.950156,0.941392,0.0,0.957295,2.7148079999999997,0.0,0.0,0.0,0.0,0.810198,0.749049,0.0
2.3.2.2,3.821678,0.0,0.0,1.958554,1.982278,0.0,1.724377,0.0,1.714072,0.0,0.0,1.01718,2.00299,0.960432,0.851282,3.667604,1.880227,0.829787,0.821229,4.094877,0.0,1.658075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7182500000000003,0.802867,0.653846,1.639472,0.812977,0.0,0.990909,0.0,0.0,0.754854,0.0,1.590471,1.923623,0.0,0.0
3.6.-.-,3.1793250000000004,3.802485,2.555027,2.70082,2.593063,4.169398999999999,2.682504,1.00735,7.3754669999999996,1.877183,1.6226509999999998,5.6290000000000004,12.073314,4.103205,4.501292,6.570138,8.193855000000001,9.236324999999999,3.667869,16.929358,4.679824,8.006998000000001,6.201364,3.5070630000000005,2.52938,1.07666,6.592319,6.7990450000000004,0.832461,4.398435,3.801218,1.882884,4.421322999999999,2.674487,1.9828299999999999,3.6190860000000002,9.164290000000001,0.0,6.115073,0.0,8.512485999999999,16.528124,0.948485,0.0
2.4.2.53,0.0,1.33982,0.0,0.90991,5.483112,0.920455,5.530533,1.820955,1.639068,0.0,1.13109,0.0,3.1295260000000003,0.0,1.769655,0.0,2.950056,2.823811,1.718004,5.781422,2.413712,3.357595,1.7154530000000001,1.694659,0.881356,1.629994,1.9673859999999999,1.750883,2.9647759999999996,0.96,1.01931,3.591069,3.155811,0.0,0.844371,3.472525,0.837134,0.0,3.754915,0.0,1.763543,1.679236,1.560206,0.0
4.99.1.12,0.0,1.36486,0.0,1.9855969999999998,0.888158,0.0,1.10465,0.0,3.30275,0.0,0.915205,0.850877,0.876471,1.8544770000000002,0.824405,2.7664340000000003,0.812689,0.0,0.0,1.839307,0.0,2.456704,0.0,0.0,0.0,1.195117,0.890578,0.0,0.0,2.9276929999999997,4.825609,0.0,1.658515,0.88417,1.01498,1.8942999999999999,2.811826,0.0,1.24185,0.0,0.913793,2.877752,1.657132,0.849829
2.5.1.61,1.06294,0.846416,0.950178,0.0,0.0,1.701515,2.725283,0.0,0.843077,0.0,0.0,2.675165,4.018267,0.0,1.649262,2.574327,4.239197,0.745223,1.8406259999999999,3.304347,2.713172,2.743765,0.0,2.860807,0.825658,0.883495,1.21701,1.827083,0.783465,2.725438,0.0,1.859262,2.1263739999999998,0.0,0.0,0.888889,1.990278,0.0,2.7779920000000002,0.0,0.800587,3.1110860000000002,2.494796,0.0
1.1.98.2,0.0,1.01347,0.0,1.08889,0.0,1.481083,0.0,0.0,1.404297,0.6,0.0,2.654692,1.03953,0.679293,0.673621,1.448035,2.473656,1.0068,1.634244,14.082767,0.945455,0.917808,2.4612950000000002,1.697321,0.7,1.812047,1.56019,2.333881,0.0,1.0132439999999998,0.0,0.0,0.0,2.329995,0.808219,0.0,0.0,0.0,4.119276,0.0,0.858357,6.05847,1.320891,0.0
2.6.1.82,1.31023,0.0,0.0,0.0,0.0,0.927798,0.763359,0.0,0.0,0.0,0.0,0.0,0.89645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819444,0.866848,0.0,0.0,0.0,0.0,0.0,1.03704,0.0,0.876325,0.0,0.0,0.0,0.0,0.0
1.17.5.3,0.0,1.0,0.0,0.927083,0.0,0.0,0.0,0.0,0.868243,0.0,0.0,0.0,1.0035,0.0,0.0,2.8109110000000004,0.0,0.996805,0.916667,0.724832,0.0,0.815934,0.0,0.79056,0.0,0.0,0.0,0.0,1.972958,0.791209,0.954023,0.0,1.602906,0.0,0.0,0.0,0.854985,0.0,0.885135,0.0,0.0,0.0,0.0,0.0
4.2.1.104,0.0,0.80826,0.0,0.0,0.0,0.0,2.1773100000000003,0.764331,0.0,0.0,1.6545779999999999,2.1388100000000003,1.662775,0.0,0.9,3.810921,1.8391380000000002,0.0,0.0,3.388493,0.0,1.998931,0.785047,0.684932,0.0,1.5126469999999999,1.688392,0.0,0.0,0.688462,0.622047,0.809524,2.728396,0.0,1.608287,1.02448,0.0,0.0,1.8429689999999999,0.0,0.936709,5.050146,0.0,0.0
4.4.1.23,1.833323,1.11879,0.0,1.815075,0.0,0.0,3.753212,0.969388,1.02583,0.82337,1.08922,2.669982,0.0,0.833333,0.931818,2.913309,0.0,1.6521469999999998,1.786334,14.778590999999997,2.548964,0.85124,0.869697,0.0,3.0954420000000002,1.06723,0.893701,0.932432,0.79288,2.4137109999999997,0.976821,0.985348,1.879055,0.0,1.689897,0.0,1.721597,0.0,2.644488,0.0,1.51128,2.403353,0.0,0.0
3.4.14.5,0.0,1.727184,0.0,1.03571,0.0,0.0,0.0,0.820163,0.960714,0.0,0.0,1.638531,0.94702,0.822581,0.0,0.847682,2.4477900000000004,1.726241,0.791457,4.1547920000000005,0.792916,0.839779,0.870175,0.806854,0.0,0.831169,0.0,0.900243,0.0,0.0,0.0,0.691429,0.0,0.979933,0.0,0.0,0.0,0.0,0.816754,0.0,1.04027,0.957237,1.18217,0.0
2.7.1.24,0.818966,3.5812299999999997,0.0,2.012105,2.681367,2.5170909999999997,4.56752,1.736088,0.0,0.615385,1.04248,3.8133989999999995,4.311258,3.4081780000000004,0.88685,3.936917,5.879733,2.78653,1.828065,7.806956,3.5663980000000004,3.122087,1.773957,4.548779,2.634201,0.796296,8.996037000000001,3.9719879999999996,4.174893,6.1717200000000005,0.983114,1.5548730000000002,3.472503,3.631569,1.850922,0.832143,2.026072,0.0,4.07055,0.0,3.248394,2.5193570000000003,1.6668669999999999,0.84507
1.2.1.16,1.15625,1.824049,1.9992770000000002,0.697368,0.981343,0.0,4.842077,0.640909,0.0,1.614657,1.15789,0.0,0.0,0.0,2.05428,0.0,0.8125,0.772109,1.985826,4.7598069999999995,0.0,1.728519,0.83908,0.66482,1.69508,0.737024,0.0,1.771299,1.787666,1.792835,0.0,0.0,0.0,0.8125,0.881295,1.832293,0.83792,0.0,1.738019,0.0,0.0,0.847826,0.0,0.903727
1.6.99.3,1.752293,0.0,1.877964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.479101,1.05703,0.0,0.871287,0.0,2.019818,1.892957,0.811377,0.0,0.0,0.0,1.718697,0.0,2.7224939999999997,0.0,1.902539,0.0,0.954397,0.961661,0.0,0.0,0.0,2.5904599999999998,0.0,0.0,0.0,0.0,0.0,1.02236,0.0,0.0,1.987217,0.0,0.0
2.5.1.94,0.0,0.816216,0.0,0.0,1.731661,0.0,0.800676,0.904594,0.0,0.0,0.0,1.716962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6217350000000001,0.0,0.0,1.18345,0.0,0.961538,0.0,0.0,0.0,1.54582,1.01786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.17.4.1,2.2530089999999996,0.0,2.429882,0.0,2.809636,1.0386,4.27062,0.0,1.650701,0.0,0.78511,0.970223,4.132391999999999,2.9228270000000003,2.052295,3.167331,2.681836,3.4448199999999995,0.878689,1.12928,0.0,2.2803880000000003,1.6953580000000001,4.230085,1.7738170000000002,1.5143460000000002,0.978648,2.027232,1.752713,1.893302,0.577586,1.05769,1.9913889999999999,0.808725,0.0,0.824841,1.650868,0.0,0.941176,0.0,0.919231,9.897099,0.0,0.903226
1.4.1.3,1.855975,2.30978,0.834835,0.0,3.956784,0.0,2.9867049999999997,0.751852,0.582418,1.871924,0.0,0.865385,3.285269,0.841751,0.0,0.883234,2.167518,3.754315,0.0,2.8353729999999997,2.03064,4.924888,2.721345,0.777778,1.900227,0.840336,0.807971,3.337187,1.12177,1.731941,1.807829,2.781283,0.0,2.1133300000000004,0.0,0.845238,0.0,0.0,1.22179,0.0,3.28639,1.905268,2.522778,0.0
3.2.1.31,0.0,1.7752780000000001,2.084178,0.0,0.880645,0.0,0.0,0.0,0.0,0.933544,0.0,0.0,1.807666,1.757855,0.0,1.05019,4.1434940000000005,1.7991679999999999,0.0,1.993468,0.0,0.811634,0.0,3.6990920000000003,0.0,0.0,0.801242,0.0,0.810345,0.84345,0.842202,1.7698200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.835694,0.0,0.0,0.0,0.0,0.0
2.1.1.101,0.0,0.0,0.0,0.870307,0.0,0.0,1.10075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862687,0.0,1.6771150000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5.1.49,1.946809,3.343438,0.0,0.857558,0.0,1.19466,3.6198690000000004,1.683754,0.919861,0.0,1.0,0.862259,0.0,1.05639,2.647802,1.471646,2.18384,4.669549,0.943662,2.175946,0.773026,0.842105,0.0,3.807799,4.757117,0.0,4.715787,3.941982,0.762887,2.011754,1.810178,0.787671,0.957929,0.0,0.951923,3.920534,1.803848,0.0,0.821229,0.0,3.5010470000000002,4.10039,1.04364,0.876161
2.7.1.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796178,0.979933,0.0,0.0,0.0,0.0,0.822715,0.0,0.0,0.0,0.0,0.826531,0.0,0.95283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830409,0.0,0.0,0.0,0.0,0.0
3.6.1.31,1.866857,0.867692,1.0632,0.0,1.0471,0.0,1.834968,0.0,2.859641,1.779651,1.952928,0.0,1.894752,1.750691,1.17358,5.335024,5.434081,5.117279,1.373227,9.707378,1.984679,0.817175,2.827973,3.780531,1.571677,5.853829,2.556287,2.5579410000000005,0.0,1.804583,0.820652,0.0,0.85124,1.6909830000000001,1.606935,0.917241,3.353971,0.0,0.0,0.0,2.656488,2.73353,0.894198,1.8765930000000002
1.1.99.3,0.925566,1.877772,0.0,1.763309,3.8336239999999995,1.367474,3.737802,3.599708,1.01498,0.0,1.942841,1.8889070000000001,1.10345,2.769886,0.783439,8.363778,10.728775,1.730145,2.697556,7.49744,0.0,7.048187,0.0,4.754294,3.5867389999999997,10.276551000000001,4.494087,2.461815,0.0,2.774817,0.92446,1.719277,3.972608,0.0,0.0,1.616883,0.0,0.0,3.95571,0.0,1.794449,2.637411,0.0,0.0
2.5.1.120,2.053433,0.0,0.0,0.841751,2.480184,1.841514,1.479249,0.905844,2.008642,0.0,0.0,0.894081,1.733272,1.0678,0.996528,2.772969,1.998364,2.48707,0.76431,3.981026,0.818182,1.707387,0.912773,1.16858,1.07937,1.748338,0.0,0.90113,1.5473629999999998,0.621381,0.731844,0.858044,1.04255,0.862805,1.679129,0.819892,0.803618,0.0,2.7715240000000003,0.0,1.721713,0.95288,1.08594,0.888889
3.5.2.5,1.05919,0.829787,0.818991,0.0,0.0,0.821114,0.0,0.847082,0.841935,0.933131,1.980996,0.0,0.786561,0.888199,0.0,4.601725,0.0,0.0,1.696513,1.88158,0.0,0.836111,0.0,1.806822,0.888476,1.7927359999999999,0.0,0.0,0.0,1.04914,1.764732,0.778986,1.52086,0.0,0.981191,0.869565,0.0,0.0,2.450034,0.0,0.846575,0.0,0.0,0.0
6.3.4.12,0.0,0.0,0.695652,0.797015,0.804054,1.07393,0.963504,0.0,1.621726,0.0,0.0,1.09479,0.0,0.964413,0.0,0.932907,0.0,0.0,0.0,1.420535,0.0,1.818687,2.130117,0.825806,0.864078,0.0,0.0,0.814241,0.633229,0.838926,0.0,0.842767,0.83274,0.0,0.0,0.89939,0.0,0.0,0.0,0.0,0.0,1.02689,0.0,0.0
5.3.1.17,0.0,0.823741,0.0,0.0,0.0,0.0,0.849003,0.827119,0.0,1.07925,0.0,0.911392,0.962382,0.0,0.817241,0.0,0.888889,0.996416,0.0,1.15094,0.0,0.888579,0.0,0.831288,0.0,0.0,0.763889,0.920128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02151,0.0,0.0,0.0,0.757895,1.9399549999999999,0.0,0.0
1.3.99.31,0.0,0.0,0.0,0.0,0.856305,0.808864,2.726369,0.0,0.0,0.0,0.0,0.787582,0.0,0.780069,0.0,0.887147,0.0,0.0,0.0,1.10736,0.0,2.234299,0.0,0.0,0.913174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5.1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.952507,0.0,0.0,0.0,0.0,1.722284,2.525276,0.0,0.0,0.818182,1.04298,0.0,0.0,0.832353,0.844037,0.793872,1.09579,0.845201,0.0,0.821958,0.0,0.0,0.888199,0.0,0.770115,0.0,2.686353,0.0,0.0,0.0,0.436111,0.0,0.0,0.0,0.902141,6.745397,0.0,0.0
3.5.1.91,0.845745,5.005641000000001,0.832061,3.438878,0.0,0.0,5.512552,0.707895,0.914498,0.0,0.0,3.472677,1.696816,0.842857,1.7161490000000001,5.39172,0.873239,2.6722099999999998,1.618932,6.413997999999999,0.840625,3.472366,0.0,3.129753,3.99124,1.7224400000000002,1.12088,2.048657,1.482524,1.83902,0.0,0.0,2.857244,3.56773,0.0,0.91404,3.3525110000000002,0.0,0.886567,0.0,1.747827,4.78216,0.932099,0.780328
